Freq: 0, terno [02,26,32], data 0000-00-00 Ruota: BARI
Freq: 0, terno [09,50,67], data 0000-00-00 Ruota: BARI
Freq: 0, terno [08,83,87], data 0000-00-00 Ruota: BARI
Freq: 0, terno [17,25,64], data 0000-00-00 Ruota: BARI
Freq: 0, terno [11,58,62], data 0000-00-00 Ruota: BARI
Freq: 0, terno [44,56,59], data 0000-00-00 Ruota: BARI
Freq: 0, terno [28,72,75], data 0000-00-00 Ruota: BARI
Freq: 0, terno [04,17,54], data 0000-00-00 Ruota: BARI
Freq: 0, terno [11,29,84], data 0000-00-00 Ruota: BARI
Freq: 0, terno [16,37,43], data 0000-00-00 Ruota: BARI
Freq: 0, terno [33,55,78], data 0000-00-00 Ruota: BARI
Freq: 0, terno [25,26,78], data 0000-00-00 Ruota: BARI
Freq: 0, terno [14,38,71], data 0000-00-00 Ruota: BARI
Freq: 0, terno [44,50,53], data 0000-00-00 Ruota: BARI
Freq: 0, terno [11,52,87], data 0000-00-00 Ruota: BARI
Freq: 0, terno [29,46,83], data 0000-00-00 Ruota: BARI
Freq: 0, terno [18,33,75], data 0000-00-00 Ruota: BARI
Freq: 0, terno [13,29,84], data 0000-00-00 Ruota: BARI
Freq: 0, terno [08,11,60], data 0000-00-00 Ruota: BARI
Freq: 0, terno [06,16,70], data 0000-00-00 Ruota: BARI
Freq: 0, terno [17,40,60], data 0000-00-00 Ruota: BARI
Freq: 0, terno [40,56,90], data 0000-00-00 Ruota: BARI
Freq: 0, terno [22,64,83], data 0000-00-00 Ruota: BARI
Freq: 0, terno [25,31,69], data 0000-00-00 Ruota: BARI
Freq: 0, terno [11,51,58], data 0000-00-00 Ruota: BARI
Freq: 0, terno [06,18,86], data 0000-00-00 Ruota: BARI
Freq: 0, terno [49,55,81], data 0000-00-00 Ruota: BARI
Freq: 0, terno [40,46,82], data 0000-00-00 Ruota: BARI
Freq: 0, terno [30,35,38], data 0000-00-00 Ruota: BARI
Freq: 0, terno [18,48,89], data 0000-00-00 Ruota: BARI
Freq: 0, terno [43,64,85], data 0000-00-00 Ruota: BARI
Freq: 0, terno [21,60,75], data 0000-00-00 Ruota: BARI
Freq: 0, terno [06,56,71], data 0000-00-00 Ruota: BARI
Freq: 0, terno [47,48,66], data 0000-00-00 Ruota: BARI
Freq: 0, terno [41,43,67], data 0000-00-00 Ruota: BARI
Freq: 0, terno [31,72,75], data 0000-00-00 Ruota: BARI
Freq: 0, terno [24,43,77], data 0000-00-00 Ruota: BARI
Freq: 0, terno [47,63,75], data 0000-00-00 Ruota: BARI
Freq: 0, terno [41,53,56], data 0000-00-00 Ruota: BARI
Freq: 0, terno [04,10,23], data 0000-00-00 Ruota: BARI
Freq: 0, terno [34,42,68], data 0000-00-00 Ruota: BARI
Freq: 0, terno [05,34,61], data 0000-00-00 Ruota: BARI
Freq: 0, terno [46,68,75], data 0000-00-00 Ruota: BARI
Freq: 0, terno [26,40,66], data 0000-00-00 Ruota: BARI
Freq: 0, terno [43,62,79], data 0000-00-00 Ruota: BARI
Freq: 0, terno [40,61,70], data 0000-00-00 Ruota: BARI
Freq: 0, terno [54,70,86], data 0000-00-00 Ruota: BARI
Freq: 0, terno [32,37,42], data 0000-00-00 Ruota: BARI
Freq: 0, terno [51,64,66], data 0000-00-00 Ruota: BARI
Freq: 0, terno [09,18,35], data 0000-00-00 Ruota: BARI
Freq: 0, terno [12,21,78], data 0000-00-00 Ruota: BARI
Freq: 0, terno [12,40,46], data 0000-00-00 Ruota: BARI
Freq: 0, terno [29,47,62], data 0000-00-00 Ruota: BARI
Freq: 0, terno [34,45,51], data 0000-00-00 Ruota: BARI
Freq: 0, terno [47,71,87], data 0000-00-00 Ruota: BARI
Freq: 0, terno [04,24,88], data 0000-00-00 Ruota: BARI
Freq: 0, terno [39,66,77], data 0000-00-00 Ruota: BARI
Freq: 0, terno [16,27,67], data 0000-00-00 Ruota: BARI
Freq: 0, terno [14,25,47], data 0000-00-00 Ruota: BARI
Freq: 0, terno [12,24,25], data 0000-00-00 Ruota: BARI
Freq: 0, terno [15,74,75], data 0000-00-00 Ruota: BARI
Freq: 0, terno [06,21,71], data 0000-00-00 Ruota: BARI
Freq: 0, terno [02,23,50], data 0000-00-00 Ruota: BARI
Freq: 0, terno [45,52,82], data 0000-00-00 Ruota: BARI
Freq: 0, terno [40,81,88], data 0000-00-00 Ruota: BARI
Freq: 0, terno [08,57,59], data 0000-00-00 Ruota: BARI
Freq: 0, terno [45,51,84], data 0000-00-00 Ruota: BARI
Freq: 0, terno [01,16,43], data 0000-00-00 Ruota: BARI
Freq: 0, terno [34,65,74], data 0000-00-00 Ruota: BARI
Freq: 0, terno [06,24,42], data 0000-00-00 Ruota: BARI
Freq: 0, terno [31,41,70], data 0000-00-00 Ruota: BARI
Freq: 0, terno [03,62,70], data 0000-00-00 Ruota: BARI
Freq: 0, terno [45,49,66], data 0000-00-00 Ruota: BARI
Freq: 0, terno [48,53,77], data 0000-00-00 Ruota: BARI
Freq: 0, terno [01,05,83], data 0000-00-00 Ruota: BARI
Freq: 0, terno [41,69,87], data 0000-00-00 Ruota: BARI
Freq: 0, terno [14,64,74], data 0000-00-00 Ruota: BARI
Freq: 0, terno [32,37,89], data 0000-00-00 Ruota: BARI
Freq: 0, terno [17,49,62], data 0000-00-00 Ruota: BARI
Freq: 0, terno [13,59,68], data 0000-00-00 Ruota: BARI
Freq: 0, terno [11,27,45], data 0000-00-00 Ruota: BARI
Freq: 0, terno [40,58,75], data 0000-00-00 Ruota: BARI
Freq: 0, terno [28,50,84], data 0000-00-00 Ruota: BARI
Freq: 0, terno [33,36,89], data 0000-00-00 Ruota: BARI
Freq: 0, terno [27,53,54], data 0000-00-00 Ruota: BARI
Freq: 0, terno [33,84,90], data 0000-00-00 Ruota: BARI
Freq: 0, terno [01,38,45], data 0000-00-00 Ruota: BARI
Freq: 0, terno [20,74,84], data 0000-00-00 Ruota: BARI
Freq: 0, terno [30,59,64], data 0000-00-00 Ruota: BARI
Freq: 0, terno [06,28,48], data 0000-00-00 Ruota: BARI
Freq: 0, terno [08,45,72], data 0000-00-00 Ruota: BARI
Freq: 0, terno [06,27,29], data 0000-00-00 Ruota: BARI
Freq: 0, terno [15,35,87], data 0000-00-00 Ruota: BARI
Freq: 0, terno [13,61,85], data 0000-00-00 Ruota: BARI
Freq: 0, terno [43,78,87], data 0000-00-00 Ruota: BARI
Freq: 0, terno [07,12,44], data 0000-00-00 Ruota: BARI
Freq: 0, terno [44,52,80], data 0000-00-00 Ruota: BARI
Freq: 0, terno [03,25,34], data 0000-00-00 Ruota: BARI
Freq: 0, terno [21,27,87], data 0000-00-00 Ruota: BARI
Freq: 0, terno [15,69,87], data 0000-00-00 Ruota: BARI
Freq: 0, terno [13,58,62], data 0000-00-00 Ruota: BARI
Freq: 0, terno [30,33,66], data 0000-00-00 Ruota: BARI
Freq: 0, terno [09,11,62], data 0000-00-00 Ruota: BARI
Freq: 0, terno [25,40,67], data 0000-00-00 Ruota: BARI
Freq: 0, terno [20,64,73], data 0000-00-00 Ruota: BARI
Freq: 0, terno [24,50,80], data 0000-00-00 Ruota: BARI
Freq: 0, terno [13,82,83], data 0000-00-00 Ruota: BARI
Freq: 0, terno [24,52,84], data 0000-00-00 Ruota: BARI
Freq: 0, terno [23,41,78], data 0000-00-00 Ruota: BARI
Freq: 0, terno [47,51,64], data 0000-00-00 Ruota: BARI
Freq: 0, terno [12,31,43], data 0000-00-00 Ruota: BARI
Freq: 0, terno [28,32,65], data 0000-00-00 Ruota: BARI
Freq: 0, terno [06,40,90], data 0000-00-00 Ruota: BARI
Freq: 0, terno [24,38,82], data 0000-00-00 Ruota: BARI
Freq: 0, terno [01,86,89], data 0000-00-00 Ruota: BARI
Freq: 0, terno [03,43,69], data 0000-00-00 Ruota: BARI
Freq: 0, terno [36,45,81], data 0000-00-00 Ruota: BARI
Freq: 0, terno [19,24,28], data 0000-00-00 Ruota: BARI
Freq: 0, terno [01,56,76], data 0000-00-00 Ruota: BARI
Freq: 0, terno [55,70,72], data 0000-00-00 Ruota: BARI
Freq: 0, terno [28,54,55], data 0000-00-00 Ruota: BARI
Freq: 0, terno [35,64,67], data 0000-00-00 Ruota: BARI
Freq: 0, terno [37,57,80], data 0000-00-00 Ruota: BARI
Freq: 0, terno [25,27,38], data 0000-00-00 Ruota: BARI
Freq: 0, terno [01,29,72], data 0000-00-00 Ruota: BARI
Freq: 0, terno [12,27,44], data 0000-00-00 Ruota: BARI
Freq: 0, terno [31,48,77], data 0000-00-00 Ruota: BARI
Freq: 0, terno [15,25,84], data 0000-00-00 Ruota: BARI
Freq: 0, terno [01,22,50], data 0000-00-00 Ruota: BARI
Freq: 0, terno [20,31,86], data 0000-00-00 Ruota: BARI
Freq: 0, terno [06,59,62], data 0000-00-00 Ruota: BARI
Freq: 0, terno [20,43,79], data 0000-00-00 Ruota: BARI
Freq: 0, terno [04,50,61], data 0000-00-00 Ruota: BARI
Freq: 0, terno [09,20,86], data 0000-00-00 Ruota: BARI
Freq: 0, terno [09,29,70], data 0000-00-00 Ruota: BARI
Freq: 0, terno [08,10,77], data 0000-00-00 Ruota: BARI
Freq: 0, terno [27,32,71], data 0000-00-00 Ruota: BARI
Freq: 0, terno [35,62,64], data 0000-00-00 Ruota: BARI
Freq: 0, terno [05,19,54], data 0000-00-00 Ruota: BARI
Freq: 0, terno [15,24,87], data 0000-00-00 Ruota: BARI
Freq: 0, terno [19,20,80], data 0000-00-00 Ruota: BARI
Freq: 0, terno [34,52,71], data 0000-00-00 Ruota: BARI
Freq: 0, terno [33,79,83], data 0000-00-00 Ruota: BARI
Freq: 0, terno [32,64,90], data 0000-00-00 Ruota: BARI
Freq: 0, terno [11,28,40], data 0000-00-00 Ruota: BARI
Freq: 0, terno [01,41,67], data 0000-00-00 Ruota: BARI
Freq: 0, terno [32,56,70], data 0000-00-00 Ruota: BARI
Freq: 0, terno [29,48,75], data 0000-00-00 Ruota: BARI
Freq: 0, terno [23,61,77], data 0000-00-00 Ruota: BARI
Freq: 0, terno [20,62,85], data 0000-00-00 Ruota: BARI
Freq: 0, terno [05,45,46], data 0000-00-00 Ruota: BARI
Freq: 0, terno [28,51,58], data 0000-00-00 Ruota: BARI
Freq: 0, terno [17,68,85], data 0000-00-00 Ruota: BARI
Freq: 0, terno [11,64,81], data 0000-00-00 Ruota: BARI
Freq: 0, terno [05,10,13], data 0000-00-00 Ruota: BARI
Freq: 0, terno [25,32,59], data 0000-00-00 Ruota: BARI
Freq: 0, terno [01,37,73], data 0000-00-00 Ruota: BARI
Freq: 0, terno [43,86,90], data 0000-00-00 Ruota: BARI
Freq: 0, terno [47,76,81], data 0000-00-00 Ruota: BARI
Freq: 0, terno [05,10,54], data 0000-00-00 Ruota: BARI
Freq: 0, terno [13,81,82], data 0000-00-00 Ruota: BARI
Freq: 0, terno [42,75,79], data 0000-00-00 Ruota: BARI
Freq: 0, terno [31,36,88], data 0000-00-00 Ruota: BARI
Freq: 0, terno [28,61,88], data 0000-00-00 Ruota: BARI
Freq: 0, terno [30,36,77], data 0000-00-00 Ruota: BARI
Freq: 0, terno [21,42,79], data 0000-00-00 Ruota: BARI
Freq: 0, terno [36,69,89], data 0000-00-00 Ruota: BARI
Freq: 0, terno [21,36,90], data 0000-00-00 Ruota: BARI
Freq: 0, terno [24,64,87], data 0000-00-00 Ruota: BARI
Freq: 0, terno [21,34,78], data 0000-00-00 Ruota: BARI
Freq: 0, terno [32,55,84], data 0000-00-00 Ruota: BARI
Freq: 0, terno [18,54,81], data 0000-00-00 Ruota: BARI
Freq: 0, terno [39,48,50], data 0000-00-00 Ruota: BARI
Freq: 0, terno [06,08,64], data 0000-00-00 Ruota: BARI
Freq: 0, terno [15,64,76], data 0000-00-00 Ruota: BARI
Freq: 0, terno [25,29,56], data 0000-00-00 Ruota: BARI
Freq: 0, terno [15,33,85], data 0000-00-00 Ruota: BARI
Freq: 0, terno [13,34,74], data 0000-00-00 Ruota: BARI
Freq: 0, terno [01,11,23], data 0000-00-00 Ruota: BARI
Freq: 0, terno [34,41,55], data 0000-00-00 Ruota: BARI
Freq: 0, terno [46,71,75], data 0000-00-00 Ruota: BARI
Freq: 0, terno [45,68,72], data 0000-00-00 Ruota: BARI



